accession	ogt	genome_size	gc_content	frac_ilvwygerkp	ratio_charged_polar	trna_gc	phylum	class	species
GCF_014647455	41.8239009812914	3147414.15192508	67.94	0.558175456795516	1.574	61.4466692217957	NA	NA	NA
GCF_014647475	41.818087751634	3450387.87383893	66.91	0.551523783154761	1.51	61.7715745032257	Halobacteriota	Halobacteria	Halocalculus aciditolerans
GCF_014648235	65.0715568076519	2416698.91919712	51.12	0.621908349817934	1.338	68.2505249677688	Thermoproteota	Thermoprotei_A	Sulfodiicoccus acidiphilus
GCF_014876775	80.247235672695	1806294.8561271	53.86	0.639811388543255	1.56	69.2254190071713	Thermoproteota	Thermoprotei	Infirmifilum lucidum
GCF_014889545	59.2177324072623	1686426.75094301	49.69	0.607928620062396	1.596	62.3358176819473	Methanobacteriota	Methanobacteria	Methanothermobacter thermautotrophicus_A
GCF_014962245	78.8016786102097	1370909.66386555	47.61	0.637624068859465	1.424	70.6536663001619	NA	NA	NA
GCF_015062915	44.3481498720512	2273402.65939311	36.94	0.568623110169578	1.208	59.7210113139998	Methanobacteriota	Methanobacteria	Methanocatella thaueri_B
GCF_015062935	43.448993054284	2819759.70216607	34.16	0.567260012714558	1.18	58.4784140243319	Methanobacteriota	Methanobacteria	Methanocatella sp015062935
GCF_015062985	46.6944620213114	2240708.19829552	34.98	0.572627005770402	1.256	58.092707310318	Methanobacteriota	Methanobacteria	Methanocatella sp015062985
GCF_015063065	49.4469702431368	2697869.1313223	32.46	0.570923367170016	1.187	59.5164470338459	NA	NA	NA
GCF_015351695	52.7855452342291	2489840.96238149	41.3	0.589664158485076	1.25	61.6889502906158	NA	NA	NA
GCF_015351715	41.8795103791514	2424166.49452592	25.57	0.575795876585197	1.115	59.3384811141676	Methanobacteriota	Methanobacteria	Methanobinarius arboriphilus_A
GCF_015521575	94.1437672784776	1828465.73617379	43.87	0.646228505584116	2.016	68.9087318841033	Halobacteriota	Archaeoglobi	Ferroglobus sp015520115
GCF_015521605	79.4645989337517	2030369.03690369	54.48	0.642165908768289	1.781	70.1746373547525	Methanobacteriota_B	Thermococci	Thermococcus sp015521605
GCF_015523155	62.2381725928636	1600658.65598576	30.48	0.621220913222415	1.513	62.4482157098894	NA	NA	NA
GCF_015709365	58.4286494668653	1704020.6185567	32.88	0.600256353538785	1.355	60.6638964741221	NA	NA	NA
GCF_016065055	40.1016234124968	4367239.78573679	68.46	0.558469243675561	1.592	63.1004448263651	Halobacteriota	Halobacteria	Halosimplex litoreum
GCF_016217785	48.5320644097463	2683159.79010186	39.05	0.585156173891436	1.211	61.0618944533756	Methanobacteriota	Methanobacteria	Methanobacterium sp016217785
GCF_016278365	42.6469297713109	2898189.07181093	44.4	0.574838609195805	1.224	60.3764233031666	Halobacteriota	Methanosarcinia	Methanolobus sp016278365
GCF_016278385	40.8490508558618	2904075.94425369	40.17	0.573848476752061	1.239	59.5673214771102	Halobacteriota	Methanosarcinia	Methanolobus sp016278385
GCF_016282985	47.9236608993955	2061133.81454747	29.79	0.576409477619155	1.152	58.8857883303643	Methanobacteriota	Methanobacteria	Methanosphaera sp016282985
GCF_016757965	78.7569699846199	2115826	46.05	0.62544667843458	1.751	67.7149156754367	Halobacteriota	Archaeoglobi	Archaeoglobus neptunius
GCF_017094465	44.0962818791918	3028156.01345669	63.09	0.561922553946202	1.473	62.8131247491197	Halobacteriota	Halobacteria	Halapricum sp017094465
GCF_017094485	41.1411446505707	3194125.61705703	60.79	0.563943690836451	1.523	61.6049720645971	Halobacteriota	Halobacteria	Natranaeroarchaeum sulfidigenes
GCF_017094505	42.606804292411	3088265.93845184	64.68	0.567617657755108	1.524	62.9922695851951	Halobacteriota	Halobacteria	Halapricum sp017094505
GCF_017094525	44.4768572383869	3039501.10282533	63.97	0.565757384156806	1.523	63.1716616485535	Halobacteriota	Halobacteria	Halapricum desulfuricans
GCF_017352155	42.2561529957461	4359178.31989385	65.15	0.563557651476586	1.595	61.9167899765715	Halobacteriota	Halobacteria	Haloterrigena alkaliphila
GCF_017357105	38.8479052295442	4448179.81304485	63.06	0.562807973986531	1.492	61.5078820020603	Halobacteriota	Halobacteria	Natronosalvus caseinilyticus
GCF_017357405	39.7047087057362	6047595.18419428	62.43	0.561130059307752	1.48	61.632526984281	Halobacteriota	Halobacteria	Halomontanus rarus
GCF_017357525	41.7918945781905	2815970.47062442	59.55	0.583858760962389	1.359	61.4626117845435	Halobacteriota	Methanomicrobia	Methanofollis aquaemaris
GCF_017406825	49.0413779385616	1912381.69468879	36.89	0.576628248130307	1.301	59.1993530649163	Methanobacteriota	Methanobacteria	Methanocatella sp017406825
GCF_017409525	45.8324344230518	2368102.98407	34.9	0.570544033566651	1.237	57.7389628523006	Methanobacteriota	Methanobacteria	Methanocatella sp017409525
GCF_017410345	52.2633342489419	2012309.7944906	34.22	0.580556250074413	1.37	59.3409070816504	Methanobacteriota	Methanobacteria	Methanobrevibacter sp017410345
GCF_017447225	47.0444791748701	2376232.66563945	34.31	0.567245531550638	1.167	58.1551723387345	Methanobacteriota	Methanobacteria	Methanocatella sp017447225
GCF_017468685	42.1595231964409	2470164.94845361	33.06	0.569673197047564	1.194	58.9748227078786	Methanobacteriota	Methanobacteria	Methanocatella sp017468685
GCF_017512765	48.5147694459912	1704610.63313479	38.38	0.576812602583315	1.32	59.528145430754	NA	NA	NA
GCF_017539065	46.7583093499773	2001646.70006535	33.79	0.572902325819186	1.227	59.3181003768614	Methanobacteriota	Methanobacteria	Methanocatella sp017539065
GCF_017612575	39.6673434947782	3577778.3680408	65.69	0.554493986980456	1.463	62.8131022358334	Halobacteriota	Halobacteria	Halomicrobium sp009617995
GCF_017622775	45.5990538275436	2557737.2343976	33.5	0.565599011753896	1.138	59.2966366469552	Methanobacteriota	Methanobacteria	Methanocatella millerae_B
GCF_017656475	80.6748699299812	2151279.40090708	45.95	0.629572360316905	1.816	66.7632820583272	Halobacteriota	Archaeoglobi	Archaeoglobus sp017656475
GCF_017656495	89.7854227169202	2048078	40.27	0.646472806879979	1.797	70.4126731939506	Methanobacteriota_B	Thermococci	Thermococcus_B sp017656495
GCF_017857535	83.9215759866724	2272803.99085429	34.97	0.624618161085419	1.273	67.6584756112272	NA	NA	NA
GCF_017873335	82.139675871933	2034780	52.47	0.64614507834993	1.828	70.0283123820545	Methanobacteriota_B	Thermococci	Thermococcus stetteri
GCF_017873415	40.5332510878182	3154900.97008892	39.72	0.572554563716162	1.264	59.99266572706	Halobacteriota	Methanosarcinia	Methanolobus bombayensis
GCF_017873555	44.7329139071952	3249301.8350559	68.02	0.55990546055045	1.672	62.374578949586	Halobacteriota	Halobacteria	Halorubrum trapanicum
GCF_017873625	49.575644612203	2539921.80265459	37.77	0.586061497493143	1.223	61.4898812078623	Methanobacteriota	Methanobacteria	Methanobacterium petrolearium
GCF_017873775	42.0190844609589	2876930.9358398	68.66	0.555231532194937	1.617	62.1528693430291	Halobacteriota	Halobacteria	Halarchaeum rubridurum
GCF_017873815	36.0051839161706	3345395.74559983	64.49	0.561213062639983	1.616	62.6889855933815	Halobacteriota	Halobacteria	Halorubrum alkaliphilum
GCF_017873855	43.8923082059574	2739319.88887746	57.4	0.586291815784825	1.226	60.748203114957	Halobacteriota	Methanomicrobia	Methanolinea_B mesophila
GCF_017874235	41.9547290064786	2913433.894358	66.59	0.562871658178714	1.534	62.1100205812587	Halobacteriota	Halobacteria	Halolamina salifodinae
GCF_017874375	45.1527581439209	2138031.72678589	42.52	0.578357184556399	1.297	60.751146734045	Halobacteriota	Methanosarcinia	Methanohalophilus levihalophilus
GCF_017875315	41.021797553472	2587039.60093658	42.97	0.582999489334742	1.279	59.8747933878962	Halobacteriota	Methanomicrobia	Methanomicrobium sp017875315
GCF_017875325	44.2323689754884	3016144.82830169	59.1	0.585351833627696	1.393	61.1153245130629	Halobacteriota	Methanomicrobia	Methanofollis sp017875325
GCF_017875395	43.3996870454181	1998345.42968339	29.01	0.590541013262971	1.238	60.6512486635229	Methanobacteriota	Methanococci	Methanococcus voltae_C
GCF_017940815	42.1981167817749	2182997.09020369	35.88	0.571232692074089	1.23	59.0104642677308	Methanobacteriota	Methanobacteria	Methanocatella sp017940815
GCF_018128925	33.1212664249859	1816275.65658795	34.86	0.574798809615144	1.221	57.8479776357758	Thermoproteota	Nitrososphaeria	Nitrosarchaeum_A sp018128925
GCF_018132105	46.3631718718036	2198295.5715757	52.22	0.589731909653989	1.368	59.9813429126921	Halobacteriota	Methanomicrobia	Methanocalculus chunghsingensis
GCF_018141185	48.5547331216155	2229663.57426853	36.35	0.594843570510447	1.292	61.5291858369958	Methanobacteriota	Methanobacteria	Methanobacterium_F alkalithermotolerans
GCF_018379875	49.1339763966963	1911681.64445822	30.95	0.573997068461689	1.205	58.5555139468392	Methanobacteriota	Methanobacteria	Methanocatella smithii
GCF_018420055	37.9918433443887	4071123.16594338	65.59	0.556894522839705	1.492	61.84164550874	Halobacteriota	Halobacteria	Haloferax volcanii
GCF_018433835	47.4587628498236	3029182.72699165	61.36	0.5883392843165	1.443	61.1076414785273	Halobacteriota	Methanomicrobia	Methanoculleus sp018433835
GCF_018434035	44.8417755665827	2138365.5715894	42.2	0.580657141246572	1.275	60.6197308806383	Halobacteriota	Methanosarcinia	Methanomethylovorans sp001896725
GCF_018435085	45.0682388664378	2730750.02579181	45.11	0.580848976097356	1.235	59.1729318688332	Halobacteriota	Methanomicrobia	Methanospirillum sp012520015
GCF_018495055	48.7473931057897	2759312.03674705	60.7	0.592130431069425	1.47	61.0411696221208	Halobacteriota	Methanomicrobia	Methanoculleus bourgensis
GCF_018609725	41.6915351635738	2120044.7063605	36.75	0.573630753926757	1.182	60.5795053863364	Halobacteriota	Methanosarcinia	Methanohalobium sp018609725
GCF_018623055	42.2099129266856	3275785.92814371	68.74	0.560043877659036	1.709	62.2363748109856	Halobacteriota	Halobacteria	Halorubrum sp018623055
GCF_018687785	43.9200801648651	2359969.0817273	56.23	0.57702277915406	1.312	60.1409769075832	Halobacteriota	Methanomicrobia	Methanovulcanius yangii
GCF_019061235	44.3743639516206	3989376.78790356	65.86	0.559206268052307	1.474	62.643543563488	Halobacteriota	Halobacteria	Haloarcula limicola
GCF_019599405	39.5784979680587	4156949.83484723	64.1	0.555318293376225	1.388	62.4026516540707	Halobacteriota	Halobacteria	Haloarcula salinisoli
GCF_019599465	42.4077155567117	4763767.47984077	64.4	0.553345629423786	1.422	62.3137737406517	Halobacteriota	Halobacteria	Haloarcula rubra
GCF_019599515	42.500840800968	4007633.96958253	65.5	0.553872128133074	1.44	62.3549977205303	NA	NA	NA
GCF_019633745	43.6180992323563	3063018.69255396	60.32	0.583732907121293	1.392	61.4807808255241	Halobacteriota	Methanomicrobia	Methanofollis formosanus
GCF_019669965	47.8287726786312	2669509.31487326	61.86	0.590276418204234	1.465	61.7453776457008	Halobacteriota	Methanomicrobia	Methanoculleus chikugoensis
GCF_019693215	41.4884722335853	2718663.52844863	47.36	0.554912535231286	1.241	62.488935769738	Halobacteriota	Halobacteria	IM2453 sp019693215
GCF_019704315	78.6814410016787	3040191.14171205	40.14	0.62399651641861	1.255	66.8426992697053	Thermoproteota	Thermoprotei_A	Stygiolobus caldivivus
GCF_019823105	36.5135103237317	3856633.60198388	67.87	0.559071250991505	1.636	62.2933469533715	Halobacteriota	Halobacteria	Halobaculum magnesiiphilum
GCF_019879105	38.7381531710924	5792256.8133102	61.12	0.555543877258765	1.419	61.4161450298252	Halobacteriota	Halobacteria	Natrinema sp019879105
GCF_019880225	33.0737611490062	3159797.47881794	68.37	0.558290808858302	1.654	62.3586933124437	Halobacteriota	Halobacteria	Halobaculum rubrum
GCF_019880245	36.6818814148391	3843662.94688985	67.96	0.560178232450275	1.651	62.6092376527585	Halobacteriota	Halobacteria	Halobaculum roseum
GCF_019931065	43.6803007352702	2714553.98103782	32.52	0.587883510678648	1.204	61.1109500332429	Methanobacteriota	Methanobacteria	Methanobacterium_B spitsbergense
GCF_020097815	40.2009738555122	3535599.29737549	64.53	0.56467763918718	1.488	62.1550247118097	Halobacteriota	Halobacteria	Haloprofundus salinisoli
GCF_020097835	40.6785251204337	4078458.35916512	64.05	0.563747220441793	1.492	62.1244192806845	Halobacteriota	Halobacteria	Haloprofundus halobius
GCF_020105915	41.4062870692418	4336983.80992431	63.82	0.561436391996232	1.505	61.8458229132947	NA	NA	NA
GCF_020148105	44.205941462747	2168898.98781244	25.71	0.579323400688717	1.189	59.4198134858936	Methanobacteriota	Methanobacteria	Methanobinarius sp020148105
GCF_020150815	42.9108115301645	3851740.0289316	63.79	0.56396705786633	1.471	61.8210302767473	Halobacteriota	Halobacteria	Haloprofundus salilacus
GCF_020216685	42.9044141310215	3119020.44204628	46.21	0.578426761883104	1.196	58.9813169846188	Halobacteriota	Methanomicrobia	Methanospirillum hungatei_B
GCF_020217425	47.9449826988479	4342864.14208431	67.31	0.560996610077745	1.611	62.9797589617572	Halobacteriota	Halobacteria	Halomicrobium urmianum
GCF_020405185	48.196807397341	3926168.21475962	68.96	0.562015922143096	1.662	62.8656126212283	Halobacteriota	Halobacteria	Halomicrobium salinisoli
GCF_020405205	42.3718872880054	4940870.70685852	63.14	0.560275232845467	1.494	61.7513045497857	Halobacteriota	Halobacteria	Natrinema salinisoli
GCF_020405225	40.7099960257992	5202942.73757273	62.09	0.559360742031641	1.476	61.2333957396701	Halobacteriota	Halobacteria	Natrinema sp020405225
GCF_020515625	41.0964865119493	4812131.181038	64.31	0.560169575376559	1.539	61.7158990691543	Halobacteriota	Halobacteria	Natrinema amylolyticum
GCF_020567425	35.9673023646208	4151989.35189925	66.85	0.559462174884735	1.452	62.5204117308729	Halobacteriota	Halobacteria	Salinirubrum litoreum
GCF_020567525	36.0363843430607	4149417.16852098	67.95	0.545416561998554	1.531	61.7483635203852	Halobacteriota	Halobacteria	Halorubellus salinus
GCF_020614395	44.7496232946709	2389947.8953821	67.5	0.555169628889152	1.549	61.8246090439149	Halobacteriota	Halobacteria	Salarchaeum japonicum
GCF_020696995	49.1425272523692	2578230.6900103	61.33	0.590204872783941	1.447	61.2602772358417	Halobacteriota	Methanomicrobia	Methanoculleus sp020696975
GCF_020804205	40.6800339200551	4657261.52906444	39.9	0.586673140715261	1.249	59.7900488610392	NA	NA	NA
GCF_020854955	49.8958231383139	2542048.56466715	39.41	0.588498771853778	1.242	61.8315190619388	NA	NA	NA
GCF_021023085	52.7958268914006	3196505.85526974	46.19	0.588411561166571	1.341	60.4696625808114	Halobacteriota	Methanocellia	Methanooceanicella nereidis
GCF_021028995	47.7680328667597	3504794.66442601	63.8	0.554401411041526	1.477	61.7665517428098	Halobacteriota	Halobacteria	Halobacterium sp021028995
GCF_021159085	84.9589964838752	1744546.89984102	40.27	0.648022838915738	1.8	68.9875243918998	NA	NA	NA
GCF_021162525	81.0447964057764	1762038.0691976	44.5	0.644160759065855	1.828	69.3760590773339	Methanobacteriota_B	Thermococci	Palaeococcus sp003663695
GCF_021184045	46.1927432500231	2518846.69763684	42.68	0.576155338932677	1.282	60.442761232565	Halobacteriota	Methanosarcinia	Methanococcoides orientis
GCF_021233415	42.4653581231638	2845293.56160067	68.6	0.551800538444523	1.625	61.4400881299187	Halobacteriota	Halobacteria	Halobacterium litoreum
GCF_021233435	46.6501774482362	3483663.48072681	64.75	0.552332608425107	1.49	61.063904426621	Halobacteriota	Halobacteria	Halobacterium noricense
GCF_021249345	43.9850424313442	3178303.71732026	67.28	0.55859781328554	1.527	62.0268612508706	Halobacteriota	Halobacteria	Halobacterium wangiae
GCF_021249405	43.7981234131519	2887495.15157701	66.19	0.551726497481033	1.488	61.8855566846439	Halobacteriota	Halobacteria	Halobacterium zhouii
GCF_021431925	34.8020899441107	3430586.89811945	68.74	0.558273285903115	1.716	62.2630399913034	Halobacteriota	Halobacteria	Halobaculum sp021431925
GCF_021655615	79.2823384079617	2659285.78779459	35.13	0.620553407025118	1.314	66.6630799076711	Thermoproteota	Thermoprotei_A	Acidianus sp021655615
GCF_021965275	40.6870821599903	3776314.61391193	64.5	0.558275525318278	1.564	62.1268215287928	Halobacteriota	Halobacteria	Halorubrum lacusprofundi
GCF_022014235	59.5404312617078	1778619.63502905	48.59	0.608054029400146	1.567	62.2681608991198	Methanobacteriota	Methanobacteria	Methanothermobacter sp022014235
GCF_022448665	33.2247678599596	1659082.90535583	59.09	0.564041183667745	1.27	59.7823649732394	NA	NA	NA
GCF_022693705	77.9739172055537	2032251.97200311	56.13	0.634747304011452	1.535	69.6998016931071	Thermoproteota	Thermoprotei	Infirmifilum sp002855745
GCF_022768105	49.8438017905674	2030646.53339005	32.14	0.580233224190914	1.363	59.2273417166742	NA	NA	NA
GCF_022869805	46.1913870060411	5163496.98887414	64.23	0.562905677695077	1.558	61.9486619529325	Halobacteriota	Halobacteria	Halosolutus halophilus
GCF_023008545	48.4155401046948	4843652.9776284	63.07	0.566287568696383	1.54	62.6432459263942	Halobacteriota	Halobacteria	Natribaculum luteum
GCF_023016325	56.4578069734608	1508507.65581195	42.17	0.609902001373419	1.534	62.7458006555629	Halobacteriota	Methanonatronarchaeia	Methanonatronarchaeum sp004212035
GCF_023028105	47.9587719432626	4856466.26518322	64.95	0.565375367189653	1.589	62.3058559541397	Halobacteriota	Halobacteria	Halosolutus gelatinilyticus
GCF_023028225	37.9076033045083	3375776.70412772	65.33	0.556275748708311	1.496	62.6768839525625	Halobacteriota	Halobacteria	Halorientalis litorea
GCF_023074835	36.5895993597669	4598517.98412862	66.62	0.556369355236607	1.462	61.5708768760391	Halobacteriota	Halobacteria	Halomarina salina
GCF_023093535	40.4786930747059	3975522.09860161	66.83	0.558058489748879	1.539	61.9826427819949	Halobacteriota	Halobacteria	Halovivax limisalsi
GCF_023115355	33.4923461745266	4192972.09739785	57.22	0.553948067012793	1.245	61.4008748787688	Halobacteriota	Halobacteria	Halocatena salina
GCF_023169545	82.4692509080792	1279818.25138703	24.64	0.625516376696488	1.178	63.3302460861739	Nanobdellota	Nanobdellia	Nanobdella aerobiophila
GCF_023195915	48.3245046664098	2732923.9335995	61.27	0.591264984897429	1.477	61.6359282285274	Halobacteriota	Methanomicrobia	Methanoculleus sp023195915
GCF_023204835	42.2759506807528	3329090.43167735	64.94	0.554067521415374	1.512	62.7108085516922	Halobacteriota	Halobacteria	Salinarchaeum laminariae
GCF_023227715	45.4832492511457	2438958.24720959	33.39	0.585162748697831	1.209	61.3506732522971	Methanobacteriota	Methanobacteria	Methanobacterium_E alcaliphilum
GCF_023227875	41.7083854666841	2973399.8120497	54.04	0.572928854559017	1.204	60.0948554646694	Halobacteriota	Methanomicrobia	Methanoregula sp023227875
GCF_023228095	43.139534304199	2702249.03361837	52.31	0.584043513931199	1.346	60.8104903044374	NA	NA	NA
